partiID	condiID	gestureSet	trial	block	rep	fNmb	gesture	result	recFNmb	recGest	t1st(ms)	tEnd(ms)
2	1	Half	0	0	0	3	Tip	correct	3	Tip	830	953
2	1	Half	1	0	0	3	Tip	correct	3	Tip	714	835
2	1	Half	2	0	0	1	Flat	correct	1	Flat	1009	1258
2	1	Half	3	0	0	3	Tip	correct	3	Tip	749	876
2	1	Half	4	0	0	3	Tip	correct	3	Tip	685	779
2	1	Half	5	0	0	1	Flat	correct	1	Flat	972	1132
2	1	Half	6	0	0	3	Tip	correct	3	Tip	769	897
2	1	Half	7	0	0	3	Tip	error			714	0
2	1	Half	8	0	0	1	Flat	correct	1	Flat	828	988
2	1	Half	9	0	0	1	Flat	correct	1	Flat	877	1053
2	1	Half	10	0	0	1	Flat	error			818	0
2	1	Half	11	0	0	1	Flat	error			830	0
2	1	Half	0	1	0	3	Tip	error			822	0
2	1	Half	1	1	0	3	Tip	error			880	0
2	1	Half	2	1	0	1	Flat	correct	1	Flat	916	1063
2	1	Half	3	1	0	3	Tip	correct	3	Tip	751	896
2	1	Half	4	1	0	3	Tip	correct	3	Tip	733	868
2	1	Half	5	1	0	1	Flat	correct	1	Flat	674	833
2	1	Half	6	1	0	3	Tip	correct	3	Tip	659	812
2	1	Half	7	1	0	3	Tip	error			692	0
2	1	Half	8	1	0	1	Flat	error			736	0
2	1	Half	9	1	0	1	Flat	error			811	0
2	1	Half	10	1	0	1	Flat	correct	1	Flat	881	1063
2	1	Half	11	1	0	1	Flat	correct	1	Flat	761	970
2	1	Half	0	2	0	3	Tip	correct	3	Tip	753	897
2	1	Half	1	2	0	3	Tip	correct	3	Tip	679	839
2	1	Half	2	2	0	1	Flat	correct	1	Flat	770	971
2	1	Half	3	2	0	3	Tip	error			668	0
2	1	Half	4	2	0	3	Tip	correct	3	Tip	883	1045
2	1	Half	5	2	0	1	Flat	error			1335	0
2	1	Half	6	2	0	3	Tip	correct	3	Tip	734	829
2	1	Half	7	2	0	3	Tip	error			727	0
2	1	Half	8	2	0	1	Flat	correct	1	Flat	1116	1342
2	1	Half	9	2	0	1	Flat	correct	1	Flat	806	997
2	1	Half	10	2	0	1	Flat	correct	1	Flat	784	952
2	1	Half	11	2	0	1	Flat	correct	1	Flat	734	936
2	1	Half	0	3	0	3	Tip	correct	3	Tip	780	940
2	1	Half	1	3	0	3	Tip	correct	3	Tip	802	1019
2	1	Half	2	3	0	1	Flat	error			847	0
2	1	Half	3	3	0	3	Tip	correct	3	Tip	733	861
2	1	Half	4	3	0	3	Tip	correct	3	Tip	714	843
2	1	Half	5	3	0	1	Flat	correct	1	Flat	1028	1245
2	1	Half	6	3	0	3	Tip	error			729	0
2	1	Half	7	3	0	3	Tip	correct	3	Tip	1017	1144
2	1	Half	8	3	0	1	Flat	correct	1	Flat	819	993
2	1	Half	9	3	0	1	Flat	error			922	0
2	1	Half	10	3	0	1	Flat	correct	1	Flat	895	1096
2	1	Half	11	3	0	1	Flat	correct	1	Flat	869	1070
2	1	Half	0	4	0	3	Tip	correct	3	Tip	729	858
2	1	Half	1	4	0	3	Tip	correct	3	Tip	581	694
2	1	Half	2	4	0	1	Flat	correct	1	Flat	689	880
2	1	Half	3	4	0	3	Tip	error			902	0
2	1	Half	4	4	0	3	Tip	correct	3	Tip	602	730
2	1	Half	5	4	0	1	Flat	correct	1	Flat	703	887
2	1	Half	6	4	0	3	Tip	correct	3	Tip	649	794
2	1	Half	7	4	0	3	Tip	error			800	0
2	1	Half	8	4	0	1	Flat	error			700	0
2	1	Half	9	4	0	1	Flat	error			801	0
2	1	Half	10	4	0	1	Flat	correct	1	Flat	832	993
2	1	Half	11	4	0	1	Flat	error			671	0
2	2	Combined	0	0	0	1	Flat	correct	1	Flat	777	964
2	2	Combined	1	0	0	3	Tip	correct	3	Tip	728	888
2	2	Combined	2	0	0	1	Tip	correct	1	Tip	763	892
2	2	Combined	3	0	0	1	Flat	correct	1	Flat	765	958
2	2	Combined	4	0	0	3	Tip	correct	3	Tip	740	866
2	2	Combined	5	0	0	3	Flat	correct	3	Flat	914	1170
2	2	Combined	6	0	0	3	Tip	correct	3	Tip	849	968
2	2	Combined	7	0	0	1	Tip	correct	1	Tip	693	822
2	2	Combined	8	0	0	3	Flat	correct	3	Flat	800	970
2	2	Combined	9	0	0	1	Tip	error			675	0
2	2	Combined	10	0	0	3	Flat	correct	3	Flat	739	818
2	2	Combined	11	0	0	1	Flat	error			899	0
2	2	Combined	0	1	0	1	Flat	correct	1	Flat	1104	1247
2	2	Combined	1	1	0	3	Tip	correct	3	Tip	672	809
2	2	Combined	2	1	0	1	Tip	correct	1	Tip	725	830
2	2	Combined	3	1	0	1	Flat	error			679	0
2	2	Combined	4	1	0	3	Tip	correct	3	Tip	733	887
2	2	Combined	5	1	0	3	Flat	correct	3	Flat	853	1063
2	2	Combined	6	1	0	3	Tip	error			693	0
2	2	Combined	7	1	0	1	Tip	correct	1	Tip	768	897
2	2	Combined	8	1	0	3	Flat	error			842	0
2	2	Combined	9	1	0	1	Tip	correct	1	Tip	651	763
2	2	Combined	10	1	0	3	Flat	correct	3	Flat	796	1000
2	2	Combined	11	1	0	1	Flat	error			795	0
2	2	Combined	0	2	0	1	Flat	error			842	0
2	2	Combined	1	2	0	3	Tip	error			723	0
2	2	Combined	2	2	0	1	Tip	correct	1	Tip	657	770
2	2	Combined	3	2	0	1	Flat	error			932	0
2	2	Combined	4	2	0	3	Tip	error			687	0
2	2	Combined	5	2	0	3	Flat	correct	3	Flat	916	1139
2	2	Combined	6	2	0	3	Tip	error			738	0
2	2	Combined	7	2	0	1	Tip	correct	1	Tip	708	837
2	2	Combined	8	2	0	3	Flat	correct	3	Flat	826	1026
2	2	Combined	9	2	0	1	Tip	correct	1	Tip	626	730
2	2	Combined	10	2	0	3	Flat	correct	3	Flat	845	1051
2	2	Combined	11	2	0	1	Flat	error			752	0
2	2	Combined	0	3	0	1	Flat	error			828	0
2	2	Combined	1	3	0	3	Tip	correct	3	Tip	697	816
2	2	Combined	2	3	0	1	Tip	correct	1	Tip	564	644
2	2	Combined	3	3	0	1	Flat	error			890	0
2	2	Combined	4	3	0	3	Tip	correct	3	Tip	699	828
2	2	Combined	5	3	0	3	Flat	correct	3	Flat	994	1066
2	2	Combined	6	3	0	3	Tip	correct	3	Tip	770	905
2	2	Combined	7	3	0	1	Tip	correct	1	Tip	627	764
2	2	Combined	8	3	0	3	Flat	correct	3	Flat	657	737
2	2	Combined	9	3	0	1	Tip	correct	1	Tip	640	809
2	2	Combined	10	3	0	3	Flat	correct	3	Flat	683	871
2	2	Combined	11	3	0	1	Flat	correct	1	Flat	514	547
2	2	Combined	0	4	0	1	Flat	error			850	0
2	2	Combined	1	4	0	3	Tip	error			723	0
2	2	Combined	2	4	0	1	Tip	correct	1	Tip	717	822
2	2	Combined	3	4	0	1	Flat	error			720	0
2	2	Combined	4	4	0	3	Tip	correct	3	Tip	690	834
2	2	Combined	5	4	0	3	Flat	correct	3	Flat	1104	1654
2	2	Combined	6	4	0	3	Tip	correct	3	Tip	724	855
2	2	Combined	7	4	0	1	Tip	correct	1	Tip	702	814
2	2	Combined	8	4	0	3	Flat	correct	3	Flat	797	993
2	2	Combined	9	4	0	1	Tip	correct	1	Tip	666	770
2	2	Combined	10	4	0	3	Flat	correct	3	Flat	727	910
2	2	Combined	11	4	0	1	Flat	error			902	0
2	2	Combined	0	5	0	1	Flat	error			915	0
2	2	Combined	1	5	0	3	Tip	correct	3	Tip	748	835
2	2	Combined	2	5	0	1	Tip	error			672	0
2	2	Combined	3	5	0	1	Flat	error			844	0
2	2	Combined	4	5	0	3	Tip	correct	3	Tip	701	855
2	2	Combined	5	5	0	3	Flat	correct	3	Flat	663	715
2	2	Combined	6	5	0	3	Tip	correct	3	Tip	737	849
2	2	Combined	7	5	0	1	Tip	correct	1	Tip	668	749
2	2	Combined	8	5	0	3	Flat	correct	3	Flat	805	1004
2	2	Combined	9	5	0	1	Tip	correct	1	Tip	725	854
2	2	Combined	10	5	0	3	Flat	correct	3	Flat	635	674
2	2	Combined	11	5	0	1	Flat	error			896	0
2	2	Combined	0	6	0	1	Flat	error			849	0
2	2	Combined	1	6	0	3	Tip	correct	3	Tip	754	874
2	2	Combined	2	6	0	1	Tip	correct	1	Tip	630	753
2	2	Combined	3	6	0	1	Flat	error			838	0
2	2	Combined	4	6	0	3	Tip	correct	3	Tip	761	907
2	2	Combined	5	6	0	3	Flat	correct	3	Flat	845	1111
2	2	Combined	6	6	0	3	Tip	correct	3	Tip	737	882
2	2	Combined	7	6	0	1	Tip	error			674	0
2	2	Combined	8	6	0	3	Flat	correct	3	Flat	855	1100
2	2	Combined	9	6	0	1	Tip	correct	1	Tip	643	788
2	2	Combined	10	6	0	3	Flat	correct	3	Flat	720	965
2	2	Combined	11	6	0	1	Flat	error			778	0
2	2	Combined	0	7	0	1	Flat	error			989	0
2	2	Combined	1	7	0	3	Tip	correct	3	Tip	718	830
2	2	Combined	2	7	0	1	Tip	correct	1	Tip	679	783
2	2	Combined	3	7	0	1	Flat	error			805	0
2	2	Combined	4	7	0	3	Tip	correct	3	Tip	668	796
2	2	Combined	5	7	0	3	Flat	correct	3	Flat	641	729
2	2	Combined	6	7	0	3	Tip	correct	3	Tip	635	787
2	2	Combined	7	7	0	1	Tip	correct	1	Tip	607	711
2	2	Combined	8	7	0	3	Flat	correct	3	Flat	762	834
2	2	Combined	9	7	0	1	Tip	correct	1	Tip	633	713
2	2	Combined	10	7	0	3	Flat	correct	3	Flat	705	900
2	2	Combined	11	7	0	1	Flat	error			826	0
2	2	Combined	0	8	0	1	Flat	error			856	0
2	2	Combined	1	8	0	3	Tip	error			658	0
2	2	Combined	2	8	0	1	Tip	error			668	0
2	2	Combined	3	8	0	1	Flat	error			801	0
2	2	Combined	4	8	0	3	Tip	error			628	0
2	2	Combined	5	8	0	3	Flat	correct	3	Flat	811	1049
2	2	Combined	6	8	0	3	Tip	error			782	0
2	2	Combined	7	8	0	1	Tip	correct	1	Tip	634	747
2	2	Combined	8	8	0	3	Flat	correct	3	Flat	594	660
2	2	Combined	9	8	0	1	Tip	correct	1	Tip	549	630
2	2	Combined	10	8	0	3	Flat	correct	3	Flat	695	863
2	2	Combined	11	8	0	1	Flat	error			852	0
2	2	Combined	0	9	0	1	Flat	error			779	0
2	2	Combined	1	9	0	3	Tip	correct	3	Tip	838	974
2	2	Combined	2	9	0	1	Tip	correct	1	Tip	598	702
2	2	Combined	3	9	0	1	Flat	error			998	0
2	2	Combined	4	9	0	3	Tip	correct	3	Tip	796	909
2	2	Combined	5	9	0	3	Flat	correct	3	Flat	748	814
2	2	Combined	6	9	0	3	Tip	correct	3	Tip	779	874
2	2	Combined	7	9	0	1	Tip	correct	1	Tip	577	649
2	2	Combined	8	9	0	3	Flat	correct	3	Flat	729	782
2	2	Combined	9	9	0	1	Tip	error			553	0
2	2	Combined	10	9	0	3	Flat	correct	3	Flat	689	835
2	2	Combined	11	9	0	1	Flat	error			888	0
2	0	Half	0	0	0	1	Tip	correct	1	Tip	664	698
2	0	Half	1	0	0	3	Flat	correct	3	Flat	703	821
2	0	Half	2	0	0	1	Tip	correct	1	Tip	667	739
2	0	Half	3	0	0	3	Flat	correct	3	Flat	662	826
2	0	Half	4	0	0	1	Tip	correct	1	Tip	630	718
2	0	Half	5	0	0	1	Tip	correct	1	Tip	581	638
2	0	Half	6	0	0	3	Flat	correct	3	Flat	699	862
2	0	Half	7	0	0	1	Tip	correct	1	Tip	954	1047
2	0	Half	8	0	0	3	Flat	correct	3	Flat	695	865
2	0	Half	9	0	0	3	Flat	correct	3	Flat	616	669
2	0	Half	10	0	0	1	Tip	correct	1	Tip	630	710
2	0	Half	11	0	0	3	Flat	correct	3	Flat	730	926
2	0	Half	0	1	0	1	Tip	correct	1	Tip	571	668
2	0	Half	1	1	0	3	Flat	correct	3	Flat	634	787
2	0	Half	2	1	0	1	Tip	correct	1	Tip	512	601
2	0	Half	3	1	0	3	Flat	correct	3	Flat	663	837
2	0	Half	4	1	0	1	Tip	correct	1	Tip	523	627
2	0	Half	5	1	0	1	Tip	correct	1	Tip	742	846
2	0	Half	6	1	0	3	Flat	correct	3	Flat	778	971
2	0	Half	7	1	0	1	Tip	correct	1	Tip	583	696
2	0	Half	8	1	0	3	Flat	correct	3	Flat	684	860
2	0	Half	9	1	0	3	Flat	correct	3	Flat	870	1057
2	0	Half	10	1	0	1	Tip	correct	1	Tip	835	940
2	0	Half	11	1	0	3	Flat	correct	3	Flat	658	830
2	0	Half	0	2	0	1	Tip	error			562	0
2	0	Half	1	2	0	3	Flat	correct	3	Flat	757	932
2	0	Half	2	2	0	1	Tip	correct	1	Tip	602	714
2	0	Half	3	2	0	3	Flat	correct	3	Flat	746	921
2	0	Half	4	2	0	1	Tip	correct	1	Tip	536	665
2	0	Half	5	2	0	1	Tip	error			616	0
2	0	Half	6	2	0	3	Flat	correct	3	Flat	847	1010
2	0	Half	7	2	0	1	Tip	correct	1	Tip	539	651
2	0	Half	8	2	0	3	Flat	correct	3	Flat	661	722
2	0	Half	9	2	0	3	Flat	correct	3	Flat	606	681
2	0	Half	10	2	0	1	Tip	correct	1	Tip	658	770
2	0	Half	11	2	0	3	Flat	correct	3	Flat	592	748
2	0	Half	0	3	0	1	Tip	correct	1	Tip	553	649
2	0	Half	1	3	0	3	Flat	correct	3	Flat	582	713
2	0	Half	2	3	0	1	Tip	error			550	0
2	0	Half	3	3	0	3	Flat	correct	3	Flat	545	607
2	0	Half	4	3	0	1	Tip	correct	1	Tip	556	677
2	0	Half	5	3	0	1	Tip	correct	1	Tip	705	809
2	0	Half	6	3	0	3	Flat	correct	3	Flat	619	670
2	0	Half	7	3	0	1	Tip	correct	1	Tip	525	646
2	0	Half	8	3	0	3	Flat	correct	3	Flat	600	700
2	0	Half	9	3	0	3	Flat	correct	3	Flat	791	977
2	0	Half	10	3	0	1	Tip	correct	1	Tip	660	756
2	0	Half	11	3	0	3	Flat	correct	3	Flat	575	639
2	0	Half	0	4	0	1	Tip	error			572	0
2	0	Half	1	4	0	3	Flat	correct	3	Flat	703	864
2	0	Half	2	4	0	1	Tip	correct	1	Tip	651	748
2	0	Half	3	4	0	3	Flat	correct	3	Flat	633	817
2	0	Half	4	4	0	1	Tip	correct	1	Tip	509	606
2	0	Half	5	4	0	1	Tip	error			668	0
2	0	Half	6	4	0	3	Flat	correct	3	Flat	832	1039
2	0	Half	7	4	0	1	Tip	correct	1	Tip	518	631
2	0	Half	8	4	0	3	Flat	correct	3	Flat	663	817
2	0	Half	9	4	0	3	Flat	correct	3	Flat	598	663
2	0	Half	10	4	0	1	Tip	correct	1	Tip	35	42
2	0	Half	11	4	0	3	Flat	correct	3	Flat	837	1024
